Gene regulation id	Pathway name	Pathway ID	Gene name	Entrez gene ID	Regulation	Experiment	PubMed ID
1821	IL2	NetPath_14	HNRNPAB	3182	Upregulation	Microarray	12459040
1822	IL2	NetPath_14	TARS	6897	Upregulation	Microarray	12459040
1823	IL2	NetPath_14	GPR182	11318	Upregulation	Microarray	12459040
1824	IL2	NetPath_14	SLC17A7	57030	Upregulation	Microarray	12459040
1825	IL2	NetPath_14	ADRA1D	146	Upregulation	Microarray	12459040
1826	IL2	NetPath_14	CPA3	1359	Upregulation	Microarray	12459040
1827	IL2	NetPath_14	CR2	1380	Upregulation	Microarray	12459040
1828	IL2	NetPath_14	KRT13	3860	Upregulation	Microarray	12459040
1829	IL2	NetPath_14	CTSH	1512	Upregulation	Microarray	12459040
1830	IL2	NetPath_14	SNTB1	6641	Upregulation	Microarray	12459040
1831	IL2	NetPath_14	VAMP4	8674	Upregulation	Microarray	12459040
1832	IL2	NetPath_14	IRF9 	10379	Upregulation	Microarray	12459040
1833	IL2	NetPath_14	IL1RAP	3556	Upregulation	Microarray	12459040
1834	IL2	NetPath_14	CIC	23152	Upregulation	Microarray	12459040
1835	IL2	NetPath_14	CLDND1	56650	Upregulation	Microarray	12459040
1836	IL2	NetPath_14	ETS2	2114	Upregulation	Microarray	12459040
1837	IL2	NetPath_14	RFC5	5985	Upregulation	Microarray	12459040
1838	IL2	NetPath_14	YARS	8565	Upregulation	Microarray	12459040
1839	IL2	NetPath_14	SSBP1	6742	Upregulation	Microarray	12459040
1840	IL2	NetPath_14	OXSR1	9943	Upregulation	Microarray	12459040
1841	IL2	NetPath_14	CMAH	8418	Upregulation	Microarray	12459040
1842	IL2	NetPath_14	ABCE1	6059	Upregulation	Microarray	12459040
1843	IL2	NetPath_14	EIF2S2	8894	Upregulation	Microarray	12459040
1844	IL2	NetPath_14	CD55	1604	Upregulation	Microarray	12459040
1845	IL2	NetPath_14	PEMT	10400	Upregulation	Microarray	12459040
1846	IL2	NetPath_14	FKTN	2218	Upregulation	Microarray	12459040
1847	IL2	NetPath_14	AP3M2	10947	Upregulation	Microarray	12459040
1848	IL2	NetPath_14	EZH2	2146	Upregulation	Microarray	12459040
1849	IL2	NetPath_14	EAPP	55837	Upregulation	Microarray	12459040
1850	IL2	NetPath_14	MASP2	10747	Upregulation	Microarray	12459040
1851	IL2	NetPath_14	HPN	3249	Upregulation	Microarray	12459040
1852	IL2	NetPath_14	ATP1B1	481	Upregulation	Microarray	12459040
1853	IL2	NetPath_14	SLCO2B1	11309	Upregulation	Microarray	12459040
1854	IL2	NetPath_14	GCK	2645	Upregulation	Microarray	12459040
1855	IL2	NetPath_14	NCR3	259197	Upregulation	Microarray	12459040
1856	IL2	NetPath_14	SERPINE1	5054	Upregulation	Microarray	12459040
1857	IL2	NetPath_14	PRKY	5616	Upregulation	Microarray	12459040
1858	IL2	NetPath_14	URB2 	9816	Upregulation	Microarray	12459040
1859	IL2	NetPath_14	MTHFD2	10797	Upregulation	Microarray	12459040
1860	IL2	NetPath_14	EIF1	10209	Upregulation	Microarray	12459040
1861	IL2	NetPath_14	LPIN2	9663	Upregulation	Microarray	12459040
1862	IL2	NetPath_14	GATA3	2625	Upregulation	Microarray	12459040
1863	IL2	NetPath_14	PIGH	5283	Upregulation	Microarray	12459040
1864	IL2	NetPath_14	SFPQ	6421	Upregulation	Microarray	12459040
1865	IL2	NetPath_14	AIF1	199	Upregulation	Microarray	12459040
1866	IL2	NetPath_14	RDH11	51109	Upregulation	Microarray	12459040
1867	IL2	NetPath_14	HDAC4	9759	Upregulation	Microarray	12459040
1868	IL2	NetPath_14	CRYM	1428	Upregulation	Microarray	12459040
1869	IL2	NetPath_14	CSRP3	8048	Upregulation	Microarray	12459040
1870	IL2	NetPath_14	CYB5A	1528	Upregulation	Microarray	12459040
1871	IL2	NetPath_14	SNAP25	6616	Upregulation	Microarray	12459040
1872	IL2	NetPath_14	PMS2L5	5383	Upregulation	Microarray	12459040
1873	IL2	NetPath_14	GYPA	2993	Upregulation	Microarray	12459040
1874	IL2	NetPath_14	DPM2	8818	Upregulation	Microarray	12459040
1875	IL2	NetPath_14	GSTA2	2939	Upregulation	Microarray	12459040
1876	IL2	NetPath_14	ATIC	471	Upregulation	Microarray	12459040
1877	IL2	NetPath_14	ATF5	22809	Upregulation	Microarray	12459040
1878	IL2	NetPath_14	LAPTM4B	55353	Upregulation	Microarray	12459040
1879	IL2	NetPath_14	ATF4	468	Upregulation	Microarray	12459040
1880	IL2	NetPath_14	APOBEC3G	60489	Upregulation	Microarray	12459040
1881	IL2	NetPath_14	ACAA2	10449	Upregulation	Microarray	12459040
1882	IL2	NetPath_14	PPP1R16B	26051	Upregulation	Microarray	12459040
1883	IL2	NetPath_14	SKB1	10419	Upregulation	Microarray	12459040
1884	IL2	NetPath_14	PA2G4	5036	Upregulation	Microarray	12459040
1885	IL2	NetPath_14	DENND3	22898	Upregulation	Microarray	12459040
1886	IL2	NetPath_14	RBM3	5935	Upregulation	Microarray	12459040
1887	IL2	NetPath_14	C7orf23	79161	Upregulation	Microarray	12459040
1888	IL2	NetPath_14	CASP9	842	Upregulation	Microarray	12459040
1889	IL2	NetPath_14	MUC5B	727897	Upregulation	Microarray	12459040
1890	IL2	NetPath_14	IFIT1	3434	Upregulation	Microarray	12459040
1891	IL2	NetPath_14	PRSS16	10279	Upregulation	Microarray	12459040
1892	IL2	NetPath_14	CASP1	834	Upregulation	Microarray	12459040
1893	IL2	NetPath_14	GPC3	2719	Upregulation	Microarray	12459040
1894	IL2	NetPath_14	CCRK	23552	Upregulation	Microarray	12459040
1895	IL2	NetPath_14	KIAA0802	23255	Upregulation	Microarray	12459040
1896	IL2	NetPath_14	ANK2	287	Upregulation	Microarray	12459040
1897	IL2	NetPath_14	FUBP1	8880	Upregulation	Microarray	12459040
1898	IL2	NetPath_14	B4GALT5	9334	Upregulation	Microarray	12459040
1899	IL2	NetPath_14	ALDH3A1	218	Upregulation	Microarray	12459040
1900	IL2	NetPath_14	APBB2	323	Upregulation	Microarray	12459040
1901	IL2	NetPath_14	GPRC5B	51704	Upregulation	Microarray	12459040
1902	IL2	NetPath_14	FOSL2	2355	Upregulation	Microarray	12459040
1903	IL2	NetPath_14	SLC39A8	64116	Upregulation	Microarray	12459040
1904	IL2	NetPath_14	TCOF1	6949	Upregulation	Microarray	12459040
1905	IL2	NetPath_14	TTN	7273	Upregulation	Microarray	12459040
1906	IL2	NetPath_14	SOCS3	9021	Upregulation	Microarray	12459040
1907	IL2	NetPath_14	OPCML	4978	Upregulation	Microarray	12459040
1908	IL2	NetPath_14	CLTC	1213	Upregulation	Microarray	12459040
1909	IL2	NetPath_14	DUSP6	1848	Upregulation	Microarray	12459040
1910	IL2	NetPath_14	OCRL	4952	Upregulation	Microarray	12459040
1911	IL2	NetPath_14	SC65	10609	Upregulation	Microarray	12459040
1912	IL2	NetPath_14	PDCD2	5134	Upregulation	Microarray	12459040
1913	IL2	NetPath_14	REL	5966	Upregulation	Microarray	12459040
1914	IL2	NetPath_14	PRKCE	5581	Upregulation	Microarray	12459040
1915	IL2	NetPath_14	IFITM3	10410	Upregulation	Microarray	12459040
1916	IL2	NetPath_14	MC2R	4158	Upregulation	Microarray	12459040
1917	IL2	NetPath_14	NFIC	4782	Upregulation	Microarray	12459040
1918	IL2	NetPath_14	IRF5	3663	Upregulation	Microarray	12459040
1919	IL2	NetPath_14	NR4A2	4929	Upregulation	Microarray	12459040
1920	IL2	NetPath_14	TTK	7272	Upregulation	Microarray	12459040
1921	IL2	NetPath_14	SRD5A1	6715	Upregulation	Microarray	12459040
1922	IL2	NetPath_14	GNRHR	2798	Upregulation	Microarray	12459040
1923	IL2	NetPath_14	HTR3A	3359	Upregulation	Microarray	12459040
1924	IL2	NetPath_14	MGST1	4257	Upregulation	Microarray	12459040
1925	IL2	NetPath_14	OLIG2	10215	Upregulation	Microarray	12459040
1926	IL2	NetPath_14	GPLD1	2822	Upregulation	Microarray	12459040
1927	IL2	NetPath_14	BCL2	596	Upregulation	Microarray	15980098
1928	IL2	NetPath_14	DUSP6	1848	Upregulation	Microarray	15980098
1929	IL2	NetPath_14	MX1	4599	Upregulation	Microarray	15980098
1930	IL2	NetPath_14	CASP3	836	Upregulation	Microarray	15980098
1931	IL2	NetPath_14	TNF	7124	Upregulation	Microarray	15980098
1932	IL2	NetPath_14	FASLG	356	Upregulation	Microarray	15980098,17623099
1933	IL2	NetPath_14	DUSP11	8446	Upregulation	Microarray	15980098
1935	IL2	NetPath_14	PTPN7	5778	Upregulation	Microarray	15980098
1936	IL2	NetPath_14	PTPN22	26191	Upregulation	Microarray	15980098
1937	IL2	NetPath_14	PTPRC	5788	Upregulation	Microarray	15980098
1938	IL2	NetPath_14	PRF1	5551	Upregulation	Non-Microarray	9538144,12133954,10544201
1939	IL2	NetPath_14	BAG1	573	Upregulation	Non-Microarray	8943845
1940	IL2	NetPath_14	STAT5A	6776	Upregulation	Non-Microarray	10679091,9989503
1941	IL2	NetPath_14	BCL2L1	598	Upregulation	Non-Microarray	10679091,7736574
1942	IL2	NetPath_14	FOS	2353	Upregulation	Non-Microarray	3106484,9027322,8260650
1943	IL2	NetPath_14	JUN	3725	Upregulation	Non-Microarray	8260650,10092780
1944	IL2	NetPath_14	MYB	4602	Upregulation	Non-Microarray	8260650,2664066,3106484,3104767,3263373
1945	IL2	NetPath_14	LCK	3932	Upregulation	Non-Microarray	7499846
1946	IL2	NetPath_14	ETS1	2113	Upregulation	Non-Microarray	15563472
1947	IL2	NetPath_14	NFKB1	4790	Upregulation	Non-Microarray	1607664,15980098
1948	IL2	NetPath_14	RELA	5970	Upregulation	Non-Microarray	1607664
1949	IL2	NetPath_14	LTA  	4049	Upregulation	Non-Microarray	9541574,15980098
1950	IL2	NetPath_14	IL13	3596	Upregulation	Non-Microarray	15735688
1951	IL2	NetPath_14	IL2RB	3560	Upregulation	Non-Microarray	10092780
1952	IL2	NetPath_14	IL2RG	3561	Upregulation	Non-Microarray	10092780
1953	IL2	NetPath_14	IFNG 	3458	Upregulation	Non-Microarray	9538144,7643015
1954	IL2	NetPath_14	TNF 	7124	Upregulation	Non-Microarray	9538144
1955	IL2	NetPath_14	KLRC1	3821	Upregulation	Non-Microarray	9538144
1956	IL2	NetPath_14	NKG7	4818	Upregulation	Non-Microarray	9538144
1957	IL2	NetPath_14	PTPN7 	5778	Upregulation	Non-Microarray	7556630,8307155
1958	IL2	NetPath_14	ITK 	3702	Upregulation	Non-Microarray	1280821
1959	IL2	NetPath_14	PCNA	5111	Upregulation	Non-Microarray	1699941
1960	IL2	NetPath_14	CCL3 	6348	Upregulation	Non-Microarray	12055219
1961	IL2	NetPath_14	FAS	355	Upregulation	Non-Microarray	12816983
1962	IL2	NetPath_14	TLR4	7099	Upregulation	Non-Microarray	11841848
1963	IL2	NetPath_14	CX3CR1	1524	Upregulation	Non-Microarray,Microarray	15347678,CX3CR1
1964	IL2	NetPath_14	TERT 	7015	Upregulation	Non-Microarray	15843522,15629899
1965	IL2	NetPath_14	PRKCA	5578	Upregulation	Non-Microarray	12536241
1966	IL2	NetPath_14	PRKCD	5580	Upregulation	Non-Microarray	12536241
1967	IL2	NetPath_14	PRKCE	5581	Upregulation	Non-Microarray	12536241
1968	IL2	NetPath_14	RAF1	5894	Upregulation	Non-Microarray	1708096
1969	IL2	NetPath_14	XBP1	7494	Upregulation	Non-Microarray	15980098
1970	IL2	NetPath_14	CLSPN	63967	Upregulation	Non-Microarray	15980098
1971	IL2	NetPath_14	CCL3L1	6349	Upregulation	Non-Microarray	15980098
1972	IL2	NetPath_14	NDUFA12	55967	Upregulation	Non-Microarray	15980098
1973	IL2	NetPath_14	KLF13	51621	Upregulation	Non-Microarray	15980098
1974	IL2	NetPath_14	TPI1	7167	Upregulation	Non-Microarray	15980098
1975	IL2	NetPath_14	ARHGDIA	396	Upregulation	Non-Microarray	15980098
1976	IL2	NetPath_14	PKD2	5311	Upregulation	Non-Microarray	15980098
1977	IL2	NetPath_14	LTB	4050	Upregulation	Non-Microarray	15980098
1978	IL2	NetPath_14	KLF6	1316	Upregulation	Non-Microarray	15980098
1979	IL2	NetPath_14	PDIA3	2923	Upregulation	Non-Microarray	15980098
1980	IL2	NetPath_14	GZMB	3002	Upregulation	Non-Microarray,Microarray	15980098,17623099
1981	IL2	NetPath_14	PSMB1	5689	Upregulation	Non-Microarray	15980098
1982	IL2	NetPath_14	S100A4	6275	Upregulation	Non-Microarray	15980098
1983	IL2	NetPath_14	FLT3LG	2323	Upregulation	Non-Microarray	15980098
1984	IL2	NetPath_14	NMI	9111	Upregulation	Non-Microarray	9989503
1985	IL2	NetPath_14	STAT5B	6777	Upregulation	Non-Microarray	9989503
1986	IL2	NetPath_14	FYN	2534	Upregulation	Non-Microarray	8483935
1987	IL2	NetPath_14	LYN	4067	Upregulation	Non-Microarray	8483935
1988	IL2	NetPath_14	SRC	6714	Upregulation	Non-Microarray	8483935
1989	IL2	NetPath_14	YES1	7525	Upregulation	Non-Microarray	8483935
1990	IL2	NetPath_14	IL12RB1	3594	Upregulation	Non-Microarray	10807786
1991	IL2	NetPath_14	IL12RB2	3595	Upregulation	Non-Microarray	10807786
1992	IL2	NetPath_14	ABCB1	5243	Upregulation	Non-Microarray	15569157
1993	IL2	NetPath_14	IGJ	3512	Upregulation	Non-Microarray	8891432
1994	IL2	NetPath_14	PLAU	5328	Upregulation	Non-Microarray	11890690
1995	IL2	NetPath_14	PLAUR	5329	Upregulation	Non-Microarray	11890690
1996	IL2	NetPath_14	KIR2DL1	3802	Upregulation	Non-Microarray	10815620
1997	IL2	NetPath_14	KIR2DL2	3803	Upregulation	Non-Microarray	10815620
1998	IL2	NetPath_14	IL6	3569	Upregulation	Non-Microarray	8038234
1999	IL2	NetPath_14	IL1B	3553	Upregulation	Non-Microarray	8038234
2000	IL2	NetPath_14	IL8	3576	Upregulation	Non-Microarray	8038234
2001	IL2	NetPath_14	CXCR3	2833	Upregulation	Non-Microarray	10385645
2002	IL2	NetPath_14	CCR8	1237	Upregulation	Non-Microarray	10382767
2003	IL2	NetPath_14	IRF1	3659	Upregulation	Non-Microarray	10358173
2004	IL2	NetPath_14	TNFSF10	8743	Upregulation	Non-Microarray,Microarray	12435740,17623099
2006	IL2	NetPath_14	CXCR3	2833	Downregulation	Microarray,Non-Microarray	12459040,12055219
2007	IL2	NetPath_14	PIK3R1	5295	Downregulation	Microarray,Non-Microarray	12055219
2008	IL2	NetPath_14	TSC22D3	1831	Downregulation	Microarray,Non-Microarray	12435740,12459040
2009	IL2	NetPath_14	CCL5	6352	Downregulation	Microarray,Non-Microarray	15980098,12459040,17623099
2010	IL2	NetPath_14	AHNAK	79026	Downregulation	Microarray	12459040,12055219
2011	IL2	NetPath_14	PDCD4	27250	Downregulation	Microarray	12055219
2012	IL2	NetPath_14	IL9R	3581	Downregulation	Microarray	12055219
2013	IL2	NetPath_14	LYN	4067	Downregulation	Microarray	12055219
2014	IL2	NetPath_14	IL16	3603	Downregulation	Microarray	12459040,12055219
2015	IL2	NetPath_14	ZNF161	7716	Downregulation	Microarray	12055219
2016	IL2	NetPath_14	CTDSP2	10106	Downregulation	Microarray	12459040,12055219
2017	IL2	NetPath_14	FUCA1 	2517	Downregulation	Microarray	12055219
2018	IL2	NetPath_14	EVI2A	2123	Downregulation	Microarray	12459040,12055219
2019	IL2	NetPath_14	BTG1	694	Downregulation	Microarray	12055219
2020	IL2	NetPath_14	SORL1	6653	Downregulation	Microarray	12459040,12055219
2021	IL2	NetPath_14	CCR7	1236	Downregulation	Microarray	12435740
2022	IL2	NetPath_14	ITGAX	3687	Downregulation	Microarray	12435740
2023	IL2	NetPath_14	SELL	6402	Downregulation	Microarray	12459040,12435740
2024	IL2	NetPath_14	PTPRN2	5799	Downregulation	Microarray	12435740
2025	IL2	NetPath_14	LRMP	4033	Downregulation	Microarray	12459040,12435740
2026	IL2	NetPath_14	VNN2	8875	Downregulation	Microarray	12459040,12435740
2027	IL2	NetPath_14	CD27	939	Downregulation	Microarray	12459040,12435740
2028	IL2	NetPath_14	PASK	23178	Downregulation	Microarray	12459040,12435740
2029	IL2	NetPath_14	CDC25B	994	Downregulation	Microarray	12459040,12435740
2030	IL2	NetPath_14	NLRP1	22861	Downregulation	Microarray	12435740
2031	IL2	NetPath_14	BMF	90427	Downregulation	Microarray	12435740
2032	IL2	NetPath_14	TCF7	6932	Downregulation	Microarray	12459040,12435740
2033	IL2	NetPath_14	ID3	3399	Downregulation	Microarray	12459040,12435740
2034	IL2	NetPath_14	KLRK1	22914	Downregulation	Microarray	12435740
2035	IL2	NetPath_14	ADA	100	Downregulation	Microarray	12435740
2036	IL2	NetPath_14	CAMK4	814	Downregulation	Microarray	12459040,12435740
2037	IL2	NetPath_14	FAIM3	9214	Downregulation	Microarray	12459040
2038	IL2	NetPath_14	MXI1	4601	Downregulation	Microarray	12459040
2039	IL2	NetPath_14	CITED2	10370	Downregulation	Microarray	12459040
2040	IL2	NetPath_14	ITPKB	3707	Downregulation	Microarray	12459040
2041	IL2	NetPath_14	TRIB2	28951	Downregulation	Microarray	12459040
2042	IL2	NetPath_14	SPOCK2	9806	Downregulation	Microarray	12459040
2043	IL2	NetPath_14	MT2A	4502	Downregulation	Microarray	12459040
2044	IL2	NetPath_14	FYB	2533	Downregulation	Microarray	12459040
2045	IL2	NetPath_14	CDKN1B	1027	Downregulation	Microarray	12459040
2046	IL2	NetPath_14	ACTN1	87	Downregulation	Microarray	12459040
2047	IL2	NetPath_14	AQP3	360	Downregulation	Microarray	12459040
2048	IL2	NetPath_14	IL7R	3575	Downregulation	Microarray	12459040
2049	IL2	NetPath_14	ARHGEF18	23370	Downregulation	Microarray	12459040
2050	IL2	NetPath_14	LAT	27040	Downregulation	Microarray	12459040
2051	IL2	NetPath_14	CD52	1043	Downregulation	Microarray	12459040
2052	IL2	NetPath_14	ABLIM1	3983	Downregulation	Microarray	12459040
2053	IL2	NetPath_14	RGS10	6001	Downregulation	Microarray	12459040
2054	IL2	NetPath_14	NMT2	9397	Downregulation	Microarray	12459040
2055	IL2	NetPath_14	LY9	4063	Downregulation	Microarray	12459040
2056	IL2	NetPath_14	LIMK2	3985	Downregulation	Microarray	12459040
2057	IL2	NetPath_14	GRK5	2869	Downregulation	Microarray	12459040
2058	IL2	NetPath_14	RAB33A	9363	Downregulation	Microarray	12459040
2059	IL2	NetPath_14	ANG	283	Downregulation	Microarray	12459040
2060	IL2	NetPath_14	MAPT	4137	Downregulation	Microarray	12459040
2061	IL2	NetPath_14	ERF	2077	Downregulation	Microarray	12459040
2062	IL2	NetPath_14	PRKCB1	5579	Downregulation	Microarray	12459040
2063	IL2	NetPath_14	UBC	7316	Downregulation	Microarray	12459040
2064	IL2	NetPath_14	SLA2	84174	Downregulation	Microarray	12459040
2065	IL2	NetPath_14	CYP2A13	1553	Downregulation	Microarray	12459040
2066	IL2	NetPath_14	TAF4	6874	Downregulation	Microarray	12459040
2067	IL2	NetPath_14	SMAD3	4088	Downregulation	Microarray	12459040
2068	IL2	NetPath_14	PIM2	11040	Downregulation	Microarray	12459040
2069	IL2	NetPath_14	HIST1H2BJ	8970	Downregulation	Microarray	12459040
2070	IL2	NetPath_14	TAP1	6890	Downregulation	Microarray	12459040
2071	IL2	NetPath_14	PPP2R5C	5527	Downregulation	Microarray	12459040
2072	IL2	NetPath_14	EPHA4	2043	Downregulation	Microarray	12459040
2073	IL2	NetPath_14	BBC3	27113	Downregulation	Microarray	12459040
2074	IL2	NetPath_14	RBL1	5933	Downregulation	Microarray	12459040
2075	IL2	NetPath_14	CCNG2	901	Downregulation	Microarray	12459040
2076	IL2	NetPath_14	BIRC3	330	Downregulation	Microarray	12459040
2077	IL2	NetPath_14	CCNE1	898	Downregulation	Microarray	12459040
2078	IL2	NetPath_14	TGFBR2	7048	Downregulation	Microarray	12459040
2079	IL2	NetPath_14	MAP2	4133	Downregulation	Microarray	12459040
2080	IL2	NetPath_14	NFATC3	4775	Downregulation	Microarray	12459040
2081	IL2	NetPath_14	GPR18	2841	Downregulation	Microarray	12459040
2082	IL2	NetPath_14	HIST2H2AA	8337	Downregulation	Microarray	12459040
2083	IL2	NetPath_14	CSH1	1442	Downregulation	Microarray	12459040
2084	IL2	NetPath_14	HIST1H2BE	8344	Downregulation	Microarray	12459040
2085	IL2	NetPath_14	H1FX	8971	Downregulation	Microarray	12459040
2086	IL2	NetPath_14	PCSK6	5046	Downregulation	Microarray	12459040
2087	IL2	NetPath_14	TRB@	6957	Downregulation	Microarray	12459040
2088	IL2	NetPath_14	HIST1H2BF	8343	Downregulation	Microarray	12459040
2089	IL2	NetPath_14	HIST1H2BM	8342	Downregulation	Microarray	12459040
2090	IL2	NetPath_14	CASK	8573	Downregulation	Microarray	12459040
2091	IL2	NetPath_14	SLC9A3R1	9368	Downregulation	Microarray	12459040
2092	IL2	NetPath_14	RERE	473	Downregulation	Microarray	12459040
2093	IL2	NetPath_14	COL1A2	1278	Downregulation	Microarray	12459040
2094	IL2	NetPath_14	ZFP36L2	678	Downregulation	Microarray	12459040
2095	IL2	NetPath_14	BTN3A1	11119	Downregulation	Microarray	12459040
2096	IL2	NetPath_14	BRD8	10902	Downregulation	Microarray	12459040
2097	IL2	NetPath_14	TPST1	8460	Downregulation	Microarray	12459040
2098	IL2	NetPath_14	TM7SF1	7107	Downregulation	Microarray	12459040
2099	IL2	NetPath_14	SUOX	6821	Downregulation	Microarray	12459040
2100	IL2	NetPath_14	TLK1	9874	Downregulation	Microarray	12459040
2101	IL2	NetPath_14	PRG1	5552	Downregulation	Microarray	12459040
2102	IL2	NetPath_14	HIST1H2BG	8339	Downregulation	Microarray	12459040
2103	IL2	NetPath_14	NUMA1	4926	Downregulation	Microarray	12459040
2104	IL2	NetPath_14	CENPI	2491	Downregulation	Microarray	12459040
2105	IL2	NetPath_14	PPP1R2	5504	Downregulation	Microarray	12459040
2106	IL2	NetPath_14	NELL2	4753	Downregulation	Microarray	12459040
2107	IL2	NetPath_14	SSBP2	23635	Downregulation	Microarray	12459040
2108	IL2	NetPath_14	MAST3	23031	Downregulation	Microarray	12459040
2109	IL2	NetPath_14	CD68	968	Downregulation	Microarray	12459040
2110	IL2	NetPath_14	CDIPT	10423	Downregulation	Microarray	12459040
2111	IL2	NetPath_14	HIST1H2BC	8347	Downregulation	Microarray	12459040
2112	IL2	NetPath_14	RPS6KA3	6197	Downregulation	Microarray	12459040
2113	IL2	NetPath_14	CRIP1	1396	Downregulation	Microarray	12459040
2114	IL2	NetPath_14	ARRB2	409	Downregulation	Microarray	12459040
2115	IL2	NetPath_14	POLR2D	5433	Downregulation	Microarray	12459040
2116	IL2	NetPath_14	HMHA1	23526	Downregulation	Microarray	12459040
2117	IL2	NetPath_14	TLR6	10333	Downregulation	Microarray	12459040
2118	IL2	NetPath_14	HIST1H2AC	8334	Downregulation	Microarray	12459040
2119	IL2	NetPath_14	CPA1	1357	Downregulation	Microarray	12459040
2120	IL2	NetPath_14	SMARCA3	6596	Downregulation	Microarray	12459040
2121	IL2	NetPath_14	GLS	2744	Downregulation	Microarray	12459040
2122	IL2	NetPath_14	PPAP2A	8611	Downregulation	Microarray	12459040
2123	IL2	NetPath_14	DPP4	1803	Downregulation	Microarray	12459040
2124	IL2	NetPath_14	SMC4	10051	Downregulation	Microarray	12459040
2125	IL2	NetPath_14	MYO1F	4542	Downregulation	Microarray	12459040
2126	IL2	NetPath_14	MNT	4335	Downregulation	Microarray	12459040
2127	IL2	NetPath_14	JOSD1	9929	Downregulation	Microarray	12459040
2128	IL2	NetPath_14	ADSL	158	Downregulation	Microarray	12459040
2129	IL2	NetPath_14	PKIG	11142	Downregulation	Microarray	12459040
2130	IL2	NetPath_14	SAMM50	25813	Downregulation	Microarray	12459040
2131	IL2	NetPath_14	JAK1	3716	Downregulation	Microarray	12459040
